&,I-TGTTYPE
rail,I-TGTTYPE
stn,I-TGTTYPE
on,O-MSNDATE
1918-07-01,I-MSNDATE
dummy,O
,
payload:,O-BOMBLOAD
1344.0kg,I-BOMBLOAD
at,O-DEPARTURE
night,I-DEPARTURE
on,O-MSNDATE
1918-07-01,I-MSNDATE
hadley,O-MDS
page,I-MDS
o/100,I-MDS
pc:,O-NUMBEROFPLANESATTACKING
dummy,O
,
no.,O-UNIT
55,I-UNIT
sqdn,I-UNIT
payload:,O-BOMBLOAD
230.88888889999998kg,I-BOMBLOAD
at,O-DEPARTURE
day,I-DEPARTURE
target,O-TGTLOCATION
coblenz,I-TGTLOCATION
pc:,O-NUMBEROFPLANESATTACKING
dummy,O
,
no.,O-UNIT
99,I-UNIT
sqdn,I-UNIT
228.0kg,O-BOMBLOAD
dropped,I-BOMBLOAD
target,O-TGTLOCATION
treves,I-TGTLOCATION
type:,O-TGTTYPE
railway,I-TGTTYPE
stn,I-TGTTYPE
airco,O-MDS
dh9,I-MDS
day,I-MDS
bomber,I-MDS
dummy,O
,
no.,O-UNIT
104,I-UNIT
sqdn,I-UNIT
dept:,O-DEPARTURE
day,I-DEPARTURE
tloc:,O-TGTLOCATION
buhl,I-TGTLOCATION
airco,O-MDS
dh9,I-MDS
day,I-MDS
bomber,I-MDS
qty:,O-NUMBEROFPLANESATTACKING
28.0,I-NUMBEROFPLANESATTACKING
dummy,O
,
unit,O-UNIT
no.,I-UNIT
55,I-UNIT
sqdn,I-UNIT
during,O-DEPARTURE
target,O-TGTLOCATION
coblenz,I-TGTLOCATION
type:,O-TGTTYPE
railway,I-TGTTYPE
sidings,I-TGTTYPE
on,O-MSNDATE
1918-07-05,I-MSNDATE
airco,O-MDS
dh4,I-MDS
day,I-MDS
bomber,I-MDS
dummy,O
,
unit:,O-UNIT
no.,I-UNIT
99,I-UNIT
sqdn,I-UNIT
bl:,O-BOMBLOAD
218.66666669999998,I-BOMBLOAD
during,O-DEPARTURE
trgt,O-TGTLOCATION
saarbrucken,I-TGTLOCATION
dt:,O-MSNDATE
airco,O-MDS
dh9,I-MDS
day,I-MDS
bomber,I-MDS
dummy,O
,
no.,O-UNIT
104,I-UNIT
sqdn,I-UNIT
at,O-DEPARTURE
day,I-DEPARTURE
trgt,O-TGTLOCATION
arras,I-TGTLOCATION
type:,O-TGTTYPE
village,I-TGTTYPE
dt:,O-MSNDATE
pc:,O-NUMBEROFPLANESATTACKING
dummy,O
,
unit:,O-UNIT
no.,I-UNIT
55,I-UNIT
sqdn,I-UNIT
during,O-DEPARTURE
railways,O-TGTTYPE
on,O-MSNDATE
1918-07-06,I-MSNDATE
pc:,O-NUMBEROFPLANESATTACKING
dummy,O
,
no.,O-UNIT
99,I-UNIT
sqdn,I-UNIT
tloc:,O-TGTLOCATION
metz-sablon,I-TGTLOCATION
railways,O-TGTTYPE
on,O-MSNDATE
1918-07-06,I-MSNDATE
airco,O-MDS
dh9,I-MDS
day,I-MDS
bomber,I-MDS
pc:,O-NUMBEROFPLANESATTACKING
dummy,O
,
no.,O-UNIT
104,I-UNIT
sqdn,I-UNIT
bl:,O-BOMBLOAD
283.0,I-BOMBLOAD
day,O-DEPARTURE
target,O-TGTLOCATION
metz-sablon,I-TGTLOCATION
type:,O-TGTTYPE
railway,I-TGTTYPE
stn,I-TGTTYPE
qty:,O-NUMBEROFPLANESATTACKING
33.0,I-NUMBEROFPLANESATTACKING
dummy,O
,
at,O-DEPARTURE
night,I-DEPARTURE
tloc:,O-TGTLOCATION
saarburg,I-TGTLOCATION
&,I-TGTLOCATION
mame,I-TGTLOCATION
canal,I-TGTLOCATION
rail,O-TGTTYPE
jtn,I-TGTTYPE
convoy,I-TGTTYPE
on,O-MSNDATE
1918-07-06,I-MSNDATE
dummy,O
,
unit,O-UNIT
no.,I-UNIT
216,I-UNIT
sqdn,I-UNIT
1344.0kg,O-BOMBLOAD
dropped,I-BOMBLOAD
type:,O-TGTTYPE
railways,I-TGTTYPE
date,O-MSNDATE
1918-07-06,I-MSNDATE
desig:,O-MDS
hadley,I-MDS
page,I-MDS
o/100,I-MDS
dummy,O
,
unit,O-UNIT
no.,I-UNIT
99,I-UNIT
sqdn,I-UNIT
bl:,O-BOMBLOAD
227.0,I-BOMBLOAD
dept:,O-DEPARTURE
day,I-DEPARTURE
to,O-TGTLOCATION
kaiserslautern,I-TGTLOCATION
date,O-MSNDATE
1918-07-07,I-MSNDATE
dummy,O
,
unit,O-UNIT
no.,I-UNIT
104,I-UNIT
sqdn,I-UNIT
target,O-TGTLOCATION
kaiserslautern,I-TGTLOCATION
on,O-MSNDATE
1918-07-07,I-MSNDATE
airco,O-MDS
dh9,I-MDS
day,I-MDS
bomber,I-MDS
pc:,O-NUMBEROFPLANESATTACKING
dummy,O
,
unit,O-UNIT
no.,I-UNIT
55,I-UNIT
sqdn,I-UNIT
day,O-DEPARTURE
trgt,O-TGTLOCATION
s.,I-TGTLOCATION
luxembourg,I-TGTLOCATION
railway,O-TGTTYPE
airco,O-MDS
dh4,I-MDS
day,I-MDS
bomber,I-MDS
dummy,O
,
212.0kg,O-BOMBLOAD
dropped,I-BOMBLOAD
to,O-TGTLOCATION
buhl,I-TGTLOCATION
dt:,O-MSNDATE
desig:,O-MDS
airco,I-MDS
dh9,I-MDS
day,I-MDS
bomber,I-MDS
pc:,O-NUMBEROFPLANESATTACKING
dummy,O
,
unit,O-UNIT
no.,I-UNIT
104,I-UNIT
sqdn,I-UNIT
target,O-TGTLOCATION
buhl,I-TGTLOCATION
date,O-MSNDATE
1918-07-08,I-MSNDATE
qty:,O-NUMBEROFPLANESATTACKING
28.0,I-NUMBEROFPLANESATTACKING
dummy,O
,
unit,O-UNIT
no.,I-UNIT
104,I-UNIT
sqdn,I-UNIT
payload:,O-BOMBLOAD
206.0kg,I-BOMBLOAD
at,O-DEPARTURE
day,I-DEPARTURE
type:,O-TGTTYPE
aerodrome,I-TGTTYPE
dt:,O-MSNDATE
dummy,O
,
unit:,O-UNIT
no.,I-UNIT
100,I-UNIT
sqdn,I-UNIT
to,O-TGTLOCATION
boulay,I-TGTLOCATION
vallieres,I-TGTLOCATION
falknbrg,I-TGTLOCATION
aerodrom,O-TGTTYPE
e,I-TGTTYPE
trains,I-TGTTYPE
dt:,O-MSNDATE
desig:,O-MDS
fe2b,I-MDS
qty:,O-NUMBEROFPLANESATTACKING
4.0,I-NUMBEROFPLANESATTACKING
dummy,O
,
payload:,O-BOMBLOAD
1306.666667kg,I-BOMBLOAD
at,O-DEPARTURE
night,I-DEPARTURE
aerodromes,O-TGTTYPE
hadley,O-MDS
page,I-MDS
o/400,I-MDS
pc:,O-NUMBEROFPLANESATTACKING
dummy,O
,
bl:,O-BOMBLOAD
0.0,I-BOMBLOAD
at,O-DEPARTURE
night,I-DEPARTURE
to,O-TGTLOCATION
conflans,I-TGTLOCATION
type:,O-TGTTYPE
rail,I-TGTTYPE
yards,I-TGTTYPE
dt:,O-MSNDATE
desig:,O-MDS
breguet,I-MDS
14,I-MDS
b2,I-MDS
dummy,O
,
unit:,O-UNIT
no.,I-UNIT
55,I-UNIT
sqdn,I-UNIT
payload:,O-BOMBLOAD
231.5kg,I-BOMBLOAD
at,O-DEPARTURE
day,I-DEPARTURE
trgt,O-TGTLOCATION
offenburg,I-TGTLOCATION
date,O-MSNDATE
1918-07-11,I-MSNDATE
airco,O-MDS
dh4,I-MDS
day,I-MDS
bomber,I-MDS
qty:,O-NUMBEROFPLANESATTACKING
5.0,I-NUMBEROFPLANESATTACKING
dummy,O
,
no.,O-UNIT
100,I-UNIT
sqdn,I-UNIT
250.3kg,O-BOMBLOAD
dropped,I-BOMBLOAD
dept:,O-DEPARTURE
night,I-DEPARTURE
to,O-TGTLOCATION
boulay,I-TGTLOCATION
st,I-TGTLOCATION
auold,I-TGTLOCATION
on,O-MSNDATE
1918-07-11,I-MSNDATE
desig:,O-MDS
fe2b,I-MDS
dummy,O
,
dept:,O-DEPARTURE
night,I-DEPARTURE
aerodromes,O-TGTTYPE
on,O-MSNDATE
1918-07-11,I-MSNDATE
qty:,O-NUMBEROFPLANESATTACKING
28.0,I-NUMBEROFPLANESATTACKING
dummy,O
,
payload:,O-BOMBLOAD
231.4kg,I-BOMBLOAD
dept:,O-DEPARTURE
day,I-DEPARTURE
type:,O-TGTTYPE
railway,I-TGTTYPE
sidings,I-TGTTYPE
dt:,O-MSNDATE
pc:,O-NUMBEROFPLANESATTACKING
dummy,O
,
unit,O-UNIT
no.,I-UNIT
55,I-UNIT
sqdn,I-UNIT
227.63636359999998kg,O-BOMBLOAD
dropped,I-BOMBLOAD
day,O-DEPARTURE
type:,O-TGTTYPE
railways,I-TGTTYPE
date,O-MSNDATE
1918-07-15,I-MSNDATE
dummy,O
,
227.4285714kg,O-BOMBLOAD
dropped,I-BOMBLOAD
at,O-DEPARTURE
day,I-DEPARTURE
aerodrome,O-TGTTYPE
date,O-MSNDATE
1918-07-15,I-MSNDATE
pc:,O-NUMBEROFPLANESATTACKING
dummy,O
,
no.,O-UNIT
55,I-UNIT
sqdn,I-UNIT
235.33333330000002kg,O-BOMBLOAD
dropped,I-BOMBLOAD
day,O-DEPARTURE
trgt,O-TGTLOCATION
thionville,I-TGTLOCATION
date,O-MSNDATE
1918-07-16,I-MSNDATE
dummy,O
,
no.,O-UNIT
99,I-UNIT
sqdn,I-UNIT
payload:,O-BOMBLOAD
226.5kg,I-BOMBLOAD
at,O-DEPARTURE
day,I-DEPARTURE
desig:,O-MDS
airco,I-MDS
dh9,I-MDS
day,I-MDS
bomber,I-MDS
dummy,O
,
unit:,O-UNIT
no.,I-UNIT
100,I-UNIT
sqdn,I-UNIT
trgt,O-TGTLOCATION
hagendingen,I-TGTLOCATION
&,I-TGTLOCATION
ham,I-TGTLOCATION
blast,O-TGTTYPE
furnaces,I-TGTTYPE
&,I-TGTTYPE
rail,I-TGTTYPE
jtn,I-TGTTYPE
on,O-MSNDATE
1918-07-16,I-MSNDATE
qty:,O-NUMBEROFPLANESATTACKING
5.0,I-NUMBEROFPLANESATTACKING
dummy,O
,
unit:,O-UNIT
no.,I-UNIT
216,I-UNIT
sqdn,I-UNIT
bl:,O-BOMBLOAD
1344.0,I-BOMBLOAD
night,O-DEPARTURE
trgt,O-TGTLOCATION
saarbrucken,I-TGTLOCATION
&,I-TGTLOCATION
dieuze,I-TGTLOCATION
burbach,O-TGTTYPE
works,I-TGTTYPE
&,I-TGTTYPE
aerodrome,I-TGTTYPE
qty:,O-NUMBEROFPLANESATTACKING
23.0,I-NUMBEROFPLANESATTACKING
dummy,O
,
bl:,O-BOMBLOAD
230.7272727,I-BOMBLOAD
day,O-DEPARTURE
tloc:,O-TGTLOCATION
thionville,I-TGTLOCATION
railways,O-TGTTYPE
airco,O-MDS
dh4,I-MDS
day,I-MDS
bomber,I-MDS
pc:,O-NUMBEROFPLANESATTACKING
dummy,O
,
payload:,O-BOMBLOAD
225.0kg,I-BOMBLOAD
day,O-DEPARTURE
tloc:,O-TGTLOCATION
thionville,I-TGTLOCATION
type:,O-TGTTYPE
railways,I-TGTTYPE
airco,O-MDS
dh9,I-MDS
day,I-MDS
bomber,I-MDS
pc:,O-NUMBEROFPLANESATTACKING
dummy,O
,
471.8181818kg,O-BOMBLOAD
dropped,I-BOMBLOAD
at,O-DEPARTURE
night,I-DEPARTURE
village,O-TGTTYPE
aerodrome,I-TGTTYPE
rail,I-TGTTYPE
date,O-MSNDATE
1918-07-18,I-MSNDATE
desig:,O-MDS
fe2b,I-MDS
pc:,O-NUMBEROFPLANESATTACKING
dummy,O
,
payload:,O-BOMBLOAD
1273.333333kg,I-BOMBLOAD
trgt,O-TGTLOCATION
saarbrucken,I-TGTLOCATION
mannheim,I-TGTLOCATION
basf,O-TGTTYPE
blast,I-TGTTYPE
furnaces,I-TGTTYPE
rail,I-TGTTYPE
on,O-MSNDATE
1918-07-18,I-MSNDATE
desig:,O-MDS
hadley,I-MDS
page,I-MDS
o/100,I-MDS
pc:,O-NUMBEROFPLANESATTACKING
dummy,O
,
unit:,O-UNIT
no.,I-UNIT
55,I-UNIT
sqdn,I-UNIT
bl:,O-BOMBLOAD
239.5,I-BOMBLOAD
type:,O-TGTTYPE
munition,I-TGTTYPE
works,I-TGTTYPE
date,O-MSNDATE
1918-07-19,I-MSNDATE
airco,O-MDS
dh4,I-MDS
day,I-MDS
bomber,I-MDS
pc:,O-NUMBEROFPLANESATTACKING
dummy,O
,
bl:,O-BOMBLOAD
347.7142857,I-BOMBLOAD
type:,O-TGTTYPE
aerodromes,I-TGTTYPE
rail,I-TGTTYPE
dt:,O-MSNDATE
fe2b,O-MDS
qty:,O-NUMBEROFPLANESATTACKING
7.0,I-NUMBEROFPLANESATTACKING
dummy,O
,
unit,O-UNIT
no.,I-UNIT
216,I-UNIT
sqdn,I-UNIT
1344.0kg,O-BOMBLOAD
dropped,I-BOMBLOAD
night,O-DEPARTURE
desig:,O-MDS
hadley,I-MDS
page,I-MDS
o/100,I-MDS
qty:,O-NUMBEROFPLANESATTACKING
31.0,I-NUMBEROFPLANESATTACKING
dummy,O
,
payload:,O-BOMBLOAD
231.63636359999998kg,I-BOMBLOAD
munifion,O-TGTTYPE
works,I-TGTTYPE
dt:,O-MSNDATE
airco,O-MDS
dh4,I-MDS
day,I-MDS
bomber,I-MDS
qty:,O-NUMBEROFPLANESATTACKING
4.0,I-NUMBEROFPLANESATTACKING
dummy,O
,
unit:,O-UNIT
no.,I-UNIT
99,I-UNIT
sqdn,I-UNIT
trgt,O-TGTLOCATION
offenburg,I-TGTLOCATION
on,O-MSNDATE
1918-07-20,I-MSNDATE
desig:,O-MDS
airco,I-MDS
dh9,I-MDS
day,I-MDS
bomber,I-MDS
pc:,O-NUMBEROFPLANESATTACKING
dummy,O
,
tloc:,O-TGTLOCATION
boulay,I-TGTLOCATION
freisdorf,I-TGTLOCATION
dt:,O-MSNDATE
qty:,O-NUMBEROFPLANESATTACKING
11.0,I-NUMBEROFPLANESATTACKING
dummy,O
,
unit:,O-UNIT
no.,I-UNIT
216,I-UNIT
sqdn,I-UNIT
at,O-DEPARTURE
night,I-DEPARTURE
to,O-TGTLOCATION
mannheim,I-TGTLOCATION
zweibrkn,I-TGTLOCATION
hadley,O-MDS
page,I-MDS
o/100,I-MDS
dummy,O
,
unit:,O-UNIT
no.,I-UNIT
55,I-UNIT
sqdn,I-UNIT
bl:,O-BOMBLOAD
230.2,I-BOMBLOAD
day,O-DEPARTURE
type:,O-TGTTYPE
powder,I-TGTTYPE
factory,I-TGTTYPE
desig:,O-MDS
airco,I-MDS
dh4,I-MDS
day,I-MDS
bomber,I-MDS
dummy,O
,
unit:,O-UNIT
no.,I-UNIT
99,I-UNIT
sqdn,I-UNIT
227.0kg,O-BOMBLOAD
dropped,I-BOMBLOAD
rail,O-TGTTYPE
stn,I-TGTTYPE
pc:,O-NUMBEROFPLANESATTACKING
dummy,O
,
no.,O-UNIT
100,I-UNIT
sqdn,I-UNIT
payload:,O-BOMBLOAD
226.8kg,I-BOMBLOAD
aerodrome,O-TGTTYPE
village,I-TGTTYPE
rail,I-TGTTYPE
date,O-MSNDATE
1918-07-22,I-MSNDATE
desig:,O-MDS
fe2b,I-MDS
qty:,O-NUMBEROFPLANESATTACKING
8.0,I-NUMBEROFPLANESATTACKING
dummy,O
,
bl:,O-BOMBLOAD
1348.0,I-BOMBLOAD
night,O-DEPARTURE
trgt,O-TGTLOCATION
vahl,I-TGTLOCATION
ebersing,I-TGTLOCATION
morhange,I-TGTLOCATION
type:,O-TGTTYPE
aerodromes,I-TGTTYPE
on,O-MSNDATE
1918-07-22,I-MSNDATE
pc:,O-NUMBEROFPLANESATTACKING
dummy,O
,
at,O-DEPARTURE
night,I-DEPARTURE
tloc:,O-TGTLOCATION
boulay,I-TGTLOCATION
freisdorf,I-TGTLOCATION
morhange,I-TGTLOCATION
aerodromes,O-TGTTYPE
&,I-TGTTYPE
3,I-TGTTYPE
trains,I-TGTTYPE
pc:,O-NUMBEROFPLANESATTACKING
dummy,O
,
no.,O-UNIT
216,I-UNIT
sqdn,I-UNIT
to,O-TGTLOCATION
offenburg,I-TGTLOCATION
buhl,I-TGTLOCATION
rail,O-TGTTYPE
and,I-TGTTYPE
aerodromes,I-TGTTYPE
hadley,O-MDS
page,I-MDS
o/100,I-MDS
pc:,O-NUMBEROFPLANESATTACKING
dummy,O
,
bl:,O-BOMBLOAD
291.77777779999997,I-BOMBLOAD
night,O-DEPARTURE
target,O-TGTLOCATION
boulay,I-TGTLOCATION
morhange,I-TGTLOCATION
remilly,I-TGTLOCATION
type:,O-TGTTYPE
aerodromes,I-TGTTYPE
&,I-TGTTYPE
rail,I-TGTTYPE
on,O-MSNDATE
1918-07-29,I-MSNDATE
fe2b,O-MDS
qty:,O-NUMBEROFPLANESATTACKING
36.0,I-NUMBEROFPLANESATTACKING
dummy,O
,
unit:,O-UNIT
no.,I-UNIT
216,I-UNIT
sqdn,I-UNIT
tloc:,O-TGTLOCATION
stuttgart,I-TGTLOCATION
date,O-MSNDATE
1918-07-29,I-MSNDATE
qty:,O-NUMBEROFPLANESATTACKING
34.0,I-NUMBEROFPLANESATTACKING
dummy,O
,
unit,O-UNIT
no.,I-UNIT
55,I-UNIT
sqdn,I-UNIT
payload:,O-BOMBLOAD
236.4kg,I-BOMBLOAD
at,O-DEPARTURE
day,I-DEPARTURE
trgt,O-TGTLOCATION
offenburg,I-TGTLOCATION
railway,O-TGTTYPE
sidings,I-TGTTYPE
date,O-MSNDATE
1918-07-30,I-MSNDATE
pc:,O-NUMBEROFPLANESATTACKING
dummy,O
,
226.25kg,O-BOMBLOAD
dropped,I-BOMBLOAD
dept:,O-DEPARTURE
day,I-DEPARTURE
tloc:,O-TGTLOCATION
lahr,I-TGTLOCATION
type:,O-TGTTYPE
rail,I-TGTTYPE
station,I-TGTTYPE
dummy,O
,
no.,O-UNIT
216,I-UNIT
sqdn,I-UNIT
night,O-DEPARTURE
magneto,O-TGTTYPE
wrks,I-TGTTYPE
town,I-TGTTYPE
rail,I-TGTTYPE
desig:,O-MDS
hadley,I-MDS
page,I-MDS
o/100,I-MDS
pc:,O-NUMBEROFPLANESATTACKING
dummy,O
,
unit,O-UNIT
no.,I-UNIT
55,I-UNIT
sqdn,I-UNIT
bl:,O-BOMBLOAD
235.8,I-BOMBLOAD
at,O-DEPARTURE
day,I-DEPARTURE
factories,O-TGTTYPE
&,I-TGTTYPE
barracks,I-TGTTYPE
desig:,O-MDS
airco,I-MDS
dh4,I-MDS
day,I-MDS
bomber,I-MDS
qty:,O-NUMBEROFPLANESATTACKING
3.0,I-NUMBEROFPLANESATTACKING
dummy,O
,
to,O-TGTLOCATION
saarbrucken,I-TGTLOCATION
date,O-MSNDATE
1918-07-31,I-MSNDATE
dummy,O
,
no.,O-UNIT
104,I-UNIT
sqdn,I-UNIT
bl:,O-BOMBLOAD
209.33333330000002,I-BOMBLOAD
tloc:,O-TGTLOCATION
saarbrucken,I-TGTLOCATION
rail,O-TGTTYPE
sidings,I-TGTTYPE
&,I-TGTTYPE
factories,I-TGTTYPE
pc:,O-NUMBEROFPLANESATTACKING
dummy,O
,
unit,O-UNIT
96th,I-UNIT
aero,I-UNIT
squadron,I-UNIT
day,O-DEPARTURE
to,O-TGTLOCATION
conflans,I-TGTLOCATION
date,O-MSNDATE
1918-08-01,I-MSNDATE
desig:,O-MDS
breguet,I-MDS
14,I-MDS
b2,I-MDS
dummy,O
,
payload:,O-BOMBLOAD
214.36363640000002kg,I-BOMBLOAD
tloc:,O-TGTLOCATION
duren,I-TGTLOCATION
railways,O-TGTTYPE
&,I-TGTTYPE
factories,I-TGTTYPE
date,O-MSNDATE
1918-08-01,I-MSNDATE
airco,O-MDS
dh4,I-MDS
day,I-MDS
bomber,I-MDS
dummy,O
,
unit,O-UNIT
no.,I-UNIT
104,I-UNIT
sqdn,I-UNIT
day,O-DEPARTURE
tloc:,O-TGTLOCATION
treves,I-TGTLOCATION
type:,O-TGTTYPE
railways,I-TGTTYPE
shops,I-TGTTYPE
sidings,I-TGTTYPE
on,O-MSNDATE
1918-08-01,I-MSNDATE
dummy,O
,
trgt,O-TGTLOCATION
wallingen,I-TGTLOCATION
on,O-MSNDATE
1918-08-08,I-MSNDATE
desig:,O-MDS
airco,I-MDS
dh4,I-MDS
day,I-MDS
bomber,I-MDS
pc:,O-NUMBEROFPLANESATTACKING
dummy,O
,
unit:,O-UNIT
96th,I-UNIT
aero,I-UNIT
squadron,I-UNIT
desig:,O-MDS
breguet,I-MDS
14,I-MDS
b2,I-MDS
qty:,O-NUMBEROFPLANESATTACKING
36.0,I-NUMBEROFPLANESATTACKING
dummy,O
,
no.,O-UNIT
55,I-UNIT
sqdn,I-UNIT
payload:,O-BOMBLOAD
225.5kg,I-BOMBLOAD
dept:,O-DEPARTURE
day,I-DEPARTURE
aerodrome,O-TGTTYPE
&,I-TGTTYPE
rail,I-TGTTYPE
triangle,I-TGTTYPE
airco,O-MDS
dh4,I-MDS
day,I-MDS
bomber,I-MDS
dummy,O
,
unit,O-UNIT
no.,I-UNIT
104,I-UNIT
sqdn,I-UNIT
bl:,O-BOMBLOAD
250.6,I-BOMBLOAD
day,O-DEPARTURE
type:,O-TGTTYPE
rail,I-TGTTYPE
station,I-TGTTYPE
on,O-MSNDATE
1918-08-11,I-MSNDATE
qty:,O-NUMBEROFPLANESATTACKING
3.0,I-NUMBEROFPLANESATTACKING
dummy,O
,
no.,O-UNIT
100,I-UNIT
sqdn,I-UNIT
at,O-DEPARTURE
night,I-DEPARTURE
aerodrome,O-TGTTYPE
on,O-MSNDATE
1918-08-11,I-MSNDATE
pc:,O-NUMBEROFPLANESATTACKING
dummy,O
,
no.,O-UNIT
216,I-UNIT
sqdn,I-UNIT
at,O-DEPARTURE
night,I-DEPARTURE
to,O-TGTLOCATION
buhl,I-TGTLOCATION
type:,O-TGTTYPE
aerodrome,I-TGTTYPE
date,O-MSNDATE
1918-08-11,I-MSNDATE
qty:,O-NUMBEROFPLANESATTACKING
2.0,I-NUMBEROFPLANESATTACKING
dummy,O
,
unit:,O-UNIT
96th,I-UNIT
aero,I-UNIT
squadron,I-UNIT
dept:,O-DEPARTURE
day,I-DEPARTURE
to,O-TGTLOCATION
conflans,I-TGTLOCATION
desig:,O-MDS
breguet,I-MDS
14,I-MDS
b2,I-MDS
dummy,O
,
unit:,O-UNIT
no.,I-UNIT
55,I-UNIT
sqdn,I-UNIT
bl:,O-BOMBLOAD
229.66666669999998,I-BOMBLOAD
type:,O-TGTTYPE
rail,I-TGTTYPE
chem,I-TGTTYPE
fact,I-TGTTYPE
pc:,O-NUMBEROFPLANESATTACKING
dummy,O
,
227.2727273kg,O-BOMBLOAD
dropped,I-BOMBLOAD
dt:,O-MSNDATE
airco,O-MDS
dh9,I-MDS
day,I-MDS
bomber,I-MDS
pc:,O-NUMBEROFPLANESATTACKING
dummy,O
,
no.,O-UNIT
100,I-UNIT
sqdn,I-UNIT
285.63636360000004kg,O-BOMBLOAD
dropped,I-BOMBLOAD
at,O-DEPARTURE
night,I-DEPARTURE
on,O-MSNDATE
1918-08-12,I-MSNDATE
desig:,O-MDS
fe2b,I-MDS
dummy,O
,
unit:,O-UNIT
96th,I-UNIT
aero,I-UNIT
squadron,I-UNIT
276.57142860000005kg,O-BOMBLOAD
dropped,I-BOMBLOAD
day,O-DEPARTURE
date,O-MSNDATE
1918-08-13,I-MSNDATE
desig:,O-MDS
breguet,I-MDS
14,I-MDS
b2,I-MDS
qty:,O-NUMBEROFPLANESATTACKING
34.0,I-NUMBEROFPLANESATTACKING
dummy,O
,
230.8kg,O-BOMBLOAD
dropped,I-BOMBLOAD
at,O-DEPARTURE
day,I-DEPARTURE
aerodrome,O-TGTTYPE
date,O-MSNDATE
1918-08-13,I-MSNDATE
airco,O-MDS
dh4,I-MDS
day,I-MDS
bomber,I-MDS
qty:,O-NUMBEROFPLANESATTACKING
3.0,I-NUMBEROFPLANESATTACKING
dummy,O
,
227.2727273kg,O-BOMBLOAD
dropped,I-BOMBLOAD
dept:,O-DEPARTURE
day,I-DEPARTURE
pc:,O-NUMBEROFPLANESATTACKING
dummy,O
,
266.0kg,O-BOMBLOAD
dropped,I-BOMBLOAD
dept:,O-DEPARTURE
night,I-DEPARTURE
aerodromes,O-TGTTYPE
rail,I-TGTTYPE
furnace,I-TGTTYPE
fe2b,O-MDS
pc:,O-NUMBEROFPLANESATTACKING
dummy,O
,
no.,O-UNIT
216,I-UNIT
sqdn,I-UNIT
to,O-TGTLOCATION
thionville,I-TGTLOCATION
rail,O-TGTTYPE
station,I-TGTTYPE
dt:,O-MSNDATE
qty:,O-NUMBEROFPLANESATTACKING
2.0,I-NUMBEROFPLANESATTACKING
dummy,O
,
payload:,O-BOMBLOAD
211.2kg,I-BOMBLOAD
at,O-DEPARTURE
day,I-DEPARTURE
type:,O-TGTTYPE
rail,I-TGTTYPE
yards,I-TGTTYPE
date,O-MSNDATE
1918-08-14,I-MSNDATE
desig:,O-MDS
breguet,I-MDS
14,I-MDS
b2,I-MDS
dummy,O
,
96th,O-UNIT
aero,I-UNIT
squadron,I-UNIT
bl:,O-BOMBLOAD
301.7142857,I-BOMBLOAD
at,O-DEPARTURE
day,I-DEPARTURE
tloc:,O-TGTLOCATION
dommary-baroncourt,I-TGTLOCATION
type:,O-TGTTYPE
rail,I-TGTTYPE
yards,I-TGTTYPE
date,O-MSNDATE
1918-08-14,I-MSNDATE
desig:,O-MDS
breguet,I-MDS
14,I-MDS
b2,I-MDS
dummy,O
,
bl:,O-BOMBLOAD
224.6,I-BOMBLOAD
at,O-DEPARTURE
day,I-DEPARTURE
tloc:,O-TGTLOCATION
offenburg,I-TGTLOCATION
type:,O-TGTTYPE
rail,I-TGTTYPE
station,I-TGTTYPE
&,I-TGTTYPE
sidings,I-TGTTYPE
on,O-MSNDATE
1918-08-14,I-MSNDATE
pc:,O-NUMBEROFPLANESATTACKING
dummy,O
,
night,O-DEPARTURE
tloc:,O-TGTLOCATION
buhl,I-TGTLOCATION
type:,O-TGTTYPE
aerodrome,I-TGTTYPE
on,O-MSNDATE
1918-08-14,I-MSNDATE
desig:,O-MDS
fe2b,I-MDS
qty:,O-NUMBEROFPLANESATTACKING
5.0,I-NUMBEROFPLANESATTACKING
dummy,O
,
unit,O-UNIT
no.,I-UNIT
216,I-UNIT
sqdn,I-UNIT
dept:,O-DEPARTURE
night,I-DEPARTURE
to,O-TGTLOCATION
buhl,I-TGTLOCATION
saarburg,I-TGTLOCATION
st,I-TGTLOCATION
auold,I-TGTLOCATION
hadley,O-MDS
page,I-MDS
o/100,I-MDS
qty:,O-NUMBEROFPLANESATTACKING
35.0,I-NUMBEROFPLANESATTACKING
dummy,O
,
249.33333330000002kg,O-BOMBLOAD
dropped,I-BOMBLOAD
dept:,O-DEPARTURE
day,I-DEPARTURE
to,O-TGTLOCATION
dommary-baroncourt,I-TGTLOCATION
rail,O-TGTTYPE
yards,I-TGTTYPE
pc:,O-NUMBEROFPLANESATTACKING
dummy,O
,
176.0kg,O-BOMBLOAD
dropped,I-BOMBLOAD
to,O-TGTLOCATION
conflans,I-TGTLOCATION
on,O-MSNDATE
1918-08-15,I-MSNDATE
desig:,O-MDS
breguet,I-MDS
14,I-MDS
b2,I-MDS
dummy,O
,
bl:,O-BOMBLOAD
227.0,I-BOMBLOAD
day,O-DEPARTURE
target,O-TGTLOCATION
boulay,I-TGTLOCATION
aerodrome,O-TGTTYPE
on,O-MSNDATE
1918-08-15,I-MSNDATE
qty:,O-NUMBEROFPLANESATTACKING
28.0,I-NUMBEROFPLANESATTACKING
dummy,O
,
225.0909091kg,O-BOMBLOAD
