during,O-takeoff_base
b24,O-mds
dummy,O
,
unit,O-naf
5,I-naf
af,I-naf
payload:,O-tons_of_he
6.0kg,I-tons_of_he
to,O-tgt_location
macassar,I-tgt_location
type:,O-tgt_industry
nan,I-tgt_industry
desig:,O-mds
b24,I-mds
dummy,O
,
unit:,O-naf
5,I-naf
af,I-naf
6.0kg,O-tons_of_he
dropped,I-tons_of_he
nan,O-takeoff_base
tloc:,O-tgt_location
bogadjim,I-tgt_location
type:,O-tgt_industry
nan,I-tgt_industry
b17,O-mds
dummy,O
,
13,O-naf
af,I-naf
3.0kg,O-tons_of_he
dropped,I-tons_of_he
trgt,O-tgt_location
tobera,I-tgt_location
type:,O-tgt_industry
nan,I-tgt_industry
desig:,O-mds
p39,I-mds
dummy,O
,
13,O-naf
af,I-naf
payload:,O-tons_of_he
9.0kg,I-tons_of_he
dept:,O-takeoff_base
nan,I-takeoff_base
trgt,O-tgt_location
koror,I-tgt_location
island,I-tgt_location
desig:,O-mds
b24,I-mds
dummy,O
,
unit:,O-naf
raf,I-naf
at,O-takeoff_base
oudna,I-takeoff_base
to,O-tgt_location
crotone,I-tgt_location
type:,O-tgt_industry
nan,I-tgt_industry
lib,O-mds
dummy,O
,
dept:,O-takeoff_base
nan,I-takeoff_base
target,O-tgt_location
yap,I-tgt_location
type:,O-tgt_industry
nan,I-tgt_industry
dt:,O-msndate
dummy,O
,
unit,O-naf
12,I-naf
af,I-naf
21.0kg,O-tons_of_he
dropped,I-tons_of_he
dept:,O-takeoff_base
nan,I-takeoff_base
tloc:,O-tgt_location
aversa,I-tgt_location
"rr,O-tgt_industry
installations,I-tgt_industry
,I-tgt_industry
tracks,I-tgt_industry
,I-tgt_industry
marshalling,I-tgt_industry
yards,I-tgt_industry
,I-tgt_industry
and,I-tgt_industry
stations",I-tgt_industry
date,O-msndate
1943-08-21,I-msndate
b17,O-mds
dummy,O
,
unit,O-naf
12,I-naf
af,I-naf
30.0kg,O-tons_of_he
dropped,I-tons_of_he
at,O-takeoff_base
nan,I-takeoff_base
"rr,O-tgt_industry
installations,I-tgt_industry
,I-tgt_industry
tracks,I-tgt_industry
,I-tgt_industry
marshalling,I-tgt_industry
yards,I-tgt_industry
,I-tgt_industry
and,I-tgt_industry
stations",I-tgt_industry
dt:,O-msndate
desig:,O-mds
b17,I-mds
dummy,O
,
unit:,O-naf
12,I-naf
af,I-naf
33.0kg,O-tons_of_he
dropped,I-tons_of_he
during,O-takeoff_base
to,O-tgt_location
aversa,I-tgt_location
b17,O-mds
dummy,O
,
unit,O-naf
12,I-naf
af,I-naf
15.0kg,O-tons_of_he
dropped,I-tons_of_he
nan,O-takeoff_base
to,O-tgt_location
aversa,I-tgt_location
type:,O-tgt_industry
"rr,I-tgt_industry
installations,I-tgt_industry
,I-tgt_industry
tracks,I-tgt_industry
,I-tgt_industry
marshalling,I-tgt_industry
yards,I-tgt_industry
,I-tgt_industry
and,I-tgt_industry
stations",I-tgt_industry
on,O-msndate
1943-08-21,I-msndate
dummy,O
,
payload:,O-tons_of_he
7.0kg,I-tons_of_he
nan,O-takeoff_base
type:,O-tgt_industry
air,I-tgt_industry
fields,I-tgt_industry
and,I-tgt_industry
airdromes,I-tgt_industry
dt:,O-msndate
b24,O-mds
dummy,O
,
during,O-takeoff_base
dt:,O-msndate
b24,O-mds
dummy,O
,
unit:,O-naf
9,I-naf
af,I-naf
9.0kg,O-tons_of_he
dropped,I-tons_of_he
dept:,O-takeoff_base
nan,I-takeoff_base
trgt,O-tgt_location
cancello,I-tgt_location
type:,O-tgt_industry
"rr,I-tgt_industry
installations,I-tgt_industry
,I-tgt_industry
tracks,I-tgt_industry
,I-tgt_industry
marshalling,I-tgt_industry
yards,I-tgt_industry
,I-tgt_industry
and,I-tgt_industry
stations",I-tgt_industry
dt:,O-msndate
dummy,O
,
unit,O-naf
9,I-naf
af,I-naf
payload:,O-tons_of_he
7.0kg,I-tons_of_he
air,O-tgt_industry
fields,I-tgt_industry
and,I-tgt_industry
airdromes,I-tgt_industry
date,O-msndate
1943-08-21,I-msndate
desig:,O-mds
b24,I-mds
dummy,O
,
during,O-takeoff_base
b24,O-mds
dummy,O
,
unit:,O-naf
13,I-naf
af,I-naf
nan,O-takeoff_base
tloc:,O-tgt_location
laha,I-tgt_location
nan,O-tgt_industry
dt:,O-msndate
b25,O-mds
dummy,O
,
unit:,O-naf
13,I-naf
af,I-naf
payload:,O-tons_of_he
1.0kg,I-tons_of_he
at,O-takeoff_base
nan,I-takeoff_base
nan,O-tgt_industry
on,O-msndate
1944-05-29,I-msndate
dummy,O
,
7,O-naf
af,I-naf
dept:,O-takeoff_base
nan,I-takeoff_base
tloc:,O-tgt_location
lae,I-tgt_location
type:,O-tgt_industry
nan,I-tgt_industry
b26,O-mds
dummy,O
,
bl:,O-tons_of_he
5.0,I-tons_of_he
nan,O-takeoff_base
target,O-tgt_location
padada,I-tgt_location
dt:,O-msndate
b24,O-mds
dummy,O
,
10,O-naf
af,I-naf
dept:,O-takeoff_base
nan,I-takeoff_base
tloc:,O-tgt_location
kalewa,I-tgt_location
type:,O-tgt_industry
nan,I-tgt_industry
b25,O-mds
dummy,O
,
5,O-naf
af,I-naf
7.0kg,O-tons_of_he
dropped,I-tons_of_he
during,O-takeoff_base
target,O-tgt_location
langoan,I-tgt_location
date,O-msndate
1944-09-05,I-msndate
dummy,O
,
11,O-naf
af,I-naf
to,O-tgt_location
kataoka,I-tgt_location
nan,O-tgt_industry
dt:,O-msndate
desig:,O-mds
b24,I-mds
dummy,O
,
unit:,O-naf
7,I-naf
af,I-naf
during,O-takeoff_base
tloc:,O-tgt_location
6,I-tgt_location
03,I-tgt_location
n,I-tgt_location
169,I-tgt_location
4,I-tgt_location
date,O-msndate
1944-07-31,I-msndate
desig:,O-mds
b25,I-mds
dummy,O
,
payload:,O-tons_of_he
1.0kg,I-tons_of_he
nan,O-takeoff_base
target,O-tgt_location
jaluit,I-tgt_location
atoll,I-tgt_location
type:,O-tgt_industry
nan,I-tgt_industry
desig:,O-mds
b25,I-mds
dummy,O
,
unit,O-naf
13,I-naf
af,I-naf
1.0kg,O-tons_of_he
dropped,I-tons_of_he
nan,O-takeoff_base
type:,O-tgt_industry
nan,I-tgt_industry
dt:,O-msndate
desig:,O-mds
b24,I-mds
dummy,O
,
9,O-naf
af,I-naf
dept:,O-takeoff_base
lg,I-takeoff_base
99,I-takeoff_base
to,O-tgt_location
alam-el,I-tgt_location
haifa,I-tgt_location
ridge,I-tgt_location
dt:,O-msndate
desig:,O-mds
b25,I-mds
dummy,O
,
unit,O-naf
13,I-naf
af,I-naf
bl:,O-tons_of_he
8.0,I-tons_of_he
during,O-takeoff_base
nan,O-tgt_industry
dummy,O
,
10,O-naf
af,I-naf
payload:,O-tons_of_he
2.0kg,I-tons_of_he
trgt,O-tgt_location
mohnyin,I-tgt_location
dt:,O-msndate
p51,O-mds
dummy,O
,
nan,O-takeoff_base
tloc:,O-tgt_location
san,I-tgt_location
da,I-tgt_location
kan,I-tgt_location
nan,O-tgt_industry
on,O-msndate
1945-04-20,I-msndate
desig:,O-mds
b24,I-mds
dummy,O
,
unit,O-naf
7,I-naf
af,I-naf
dept:,O-takeoff_base
nan,I-takeoff_base
type:,O-tgt_industry
nan,I-tgt_industry
date,O-msndate
1943-12-19,I-msndate
b25,O-mds
dummy,O
,
unit:,O-naf
7,I-naf
af,I-naf
payload:,O-tons_of_he
5.0kg,I-tons_of_he
nan,O-takeoff_base
nan,O-tgt_industry
on,O-msndate
1944-08-09,I-msndate
dummy,O
,
unit,O-naf
5,I-naf
af,I-naf
trgt,O-tgt_location
laha,I-tgt_location
dt:,O-msndate
desig:,O-mds
b24,I-mds
dummy,O
,
unit:,O-naf
5,I-naf
af,I-naf
target,O-tgt_location
amahai,I-tgt_location
type:,O-tgt_industry
nan,I-tgt_industry
date,O-msndate
1944-07-31,I-msndate
b24,O-mds
dummy,O
,
5,O-naf
af,I-naf
type:,O-tgt_industry
nan,I-tgt_industry
on,O-msndate
1944-07-31,I-msndate
dummy,O
,
13,O-naf
af,I-naf
8.0kg,O-tons_of_he
dropped,I-tons_of_he
to,O-tgt_location
vila,I-tgt_location
nan,O-tgt_industry
desig:,O-mds
b25,I-mds
dummy,O
,
10,O-naf
af,I-naf
bl:,O-tons_of_he
6.0,I-tons_of_he
target,O-tgt_location
maymyo,I-tgt_location
nan,O-tgt_industry
b25,O-mds
dummy,O
,
bl:,O-tons_of_he
4.0,I-tons_of_he
at,O-takeoff_base
nan,I-takeoff_base
type:,O-tgt_industry
nan,I-tgt_industry
dt:,O-msndate
b24,O-mds
dummy,O
,
8.0kg,O-tons_of_he
dropped,I-tons_of_he
dept:,O-takeoff_base
nan,I-takeoff_base
type:,O-tgt_industry
nan,I-tgt_industry
on,O-msndate
1943-04-04,I-msndate
dummy,O
,
unit,O-naf
5,I-naf
af,I-naf
4.0kg,O-tons_of_he
dropped,I-tons_of_he
at,O-takeoff_base
nan,I-takeoff_base
target,O-tgt_location
wewak,I-tgt_location
dt:,O-msndate
desig:,O-mds
b17,I-mds
dummy,O
,
unit:,O-naf
5,I-naf
af,I-naf
at,O-takeoff_base
nan,I-takeoff_base
to,O-tgt_location
kairiru,I-tgt_location
type:,O-tgt_industry
nan,I-tgt_industry
date,O-msndate
1944-07-31,I-msndate
desig:,O-mds
b25,I-mds
dummy,O
,
bl:,O-tons_of_he
2.0,I-tons_of_he
to,O-tgt_location
saoeri,I-tgt_location
on,O-msndate
1944-07-31,I-msndate
desig:,O-mds
p39,I-mds
dummy,O
,
14,O-naf
af,I-naf
payload:,O-tons_of_he
4.0kg,I-tons_of_he
nan,O-takeoff_base
to,O-tgt_location
liling,I-tgt_location
date,O-msndate
1944-06-25,I-msndate
desig:,O-mds
p51,I-mds
dummy,O
,
unit:,O-naf
13,I-naf
af,I-naf
bl:,O-tons_of_he
8.0,I-tons_of_he
at,O-takeoff_base
nan,I-takeoff_base
to,O-tgt_location
yap,I-tgt_location
island,I-tgt_location
on,O-msndate
1944-07-23,I-msndate
dummy,O
,
10,O-naf
af,I-naf
payload:,O-tons_of_he
6.0kg,I-tons_of_he
during,O-takeoff_base
tloc:,O-tgt_location
monywa,I-tgt_location
nan,O-tgt_industry
dummy,O
,
payload:,O-tons_of_he
1.0kg,I-tons_of_he
dept:,O-takeoff_base
nan,I-takeoff_base
trgt,O-tgt_location
boela,I-tgt_location
type:,O-tgt_industry
nan,I-tgt_industry
dummy,O
,
unit,O-naf
5,I-naf
af,I-naf
nan,O-takeoff_base
trgt,O-tgt_location
verde,I-tgt_location
island,I-tgt_location
nan,O-tgt_industry
p47,O-mds
dummy,O
,
bl:,O-tons_of_he
nan,I-tons_of_he
at,O-takeoff_base
nan,I-takeoff_base
to,O-tgt_location
s.,I-tgt_location
new,I-tgt_location
ireland,I-tgt_location
sweep,I-tgt_location
nan,O-tgt_industry
dt:,O-msndate
dummy,O
,
unit:,O-naf
10,I-naf
af,I-naf
nankg,O-tons_of_he
dropped,I-tons_of_he
nan,O-takeoff_base
nan,O-tgt_industry
dummy,O
,
unit:,O-naf
15,I-naf
af,I-naf
at,O-takeoff_base
nan,I-takeoff_base
trgt,O-tgt_location
munich,I-tgt_location
engine,O-tgt_industry
plants,I-tgt_industry
date,O-msndate
1944-07-31,I-msndate
desig:,O-mds
gb17,I-mds
dummy,O
,
unit:,O-naf
15,I-naf
af,I-naf
payload:,O-tons_of_he
33.0kg,I-tons_of_he
target,O-tgt_location
munich,I-tgt_location
gb17,O-mds
dummy,O
,
unit,O-naf
15,I-naf
af,I-naf
target,O-tgt_location
munich,I-tgt_location
engine,O-tgt_industry
plants,I-tgt_industry
on,O-msndate
1944-07-31,I-msndate
desig:,O-mds
b17,I-mds
dummy,O
,
unit,O-naf
15,I-naf
af,I-naf
30.0kg,O-tons_of_he
dropped,I-tons_of_he
dept:,O-takeoff_base
nan,I-takeoff_base
to,O-tgt_location
munich,I-tgt_location
type:,O-tgt_industry
air,I-tgt_industry
fields,I-tgt_industry
and,I-tgt_industry
airdromes,I-tgt_industry
desig:,O-mds
b17,I-mds
dummy,O
,
unit:,O-naf
15,I-naf
af,I-naf
bl:,O-tons_of_he
30.0,I-tons_of_he
dept:,O-takeoff_base
nan,I-takeoff_base
b17,O-mds
dummy,O
,
15,O-naf
af,I-naf
payload:,O-tons_of_he
30.0kg,I-tons_of_he
during,O-takeoff_base
trgt,O-tgt_location
munich,I-tgt_location
b17,O-mds
dummy,O
,
unit,O-naf
15,I-naf
af,I-naf
bl:,O-tons_of_he
23.0,I-tons_of_he
type:,O-tgt_industry
air,I-tgt_industry
fields,I-tgt_industry
and,I-tgt_industry
airdromes,I-tgt_industry
dt:,O-msndate
dummy,O
,
15,O-naf
af,I-naf
payload:,O-tons_of_he
nankg,I-tons_of_he
at,O-takeoff_base
nan,I-takeoff_base
tloc:,O-tgt_location
munich,I-tgt_location
type:,O-tgt_industry
air,I-tgt_industry
fields,I-tgt_industry
and,I-tgt_industry
airdromes,I-tgt_industry
date,O-msndate
1944-07-31,I-msndate
dummy,O
,
unit,O-naf
15,I-naf
af,I-naf
23.0kg,O-tons_of_he
dropped,I-tons_of_he
nan,O-takeoff_base
tloc:,O-tgt_location
munich,I-tgt_location
air,O-tgt_industry
fields,I-tgt_industry
and,I-tgt_industry
airdromes,I-tgt_industry
dt:,O-msndate
dummy,O
,
unit,O-naf
15,I-naf
af,I-naf
nankg,O-tons_of_he
dropped,I-tons_of_he
type:,O-tgt_industry
air,I-tgt_industry
fields,I-tgt_industry
and,I-tgt_industry
airdromes,I-tgt_industry
on,O-msndate
1944-07-31,I-msndate
desig:,O-mds
b17,I-mds
dummy,O
,
15,O-naf
af,I-naf
during,O-takeoff_base
trgt,O-tgt_location
munich,I-tgt_location
type:,O-tgt_industry
air,I-tgt_industry
fields,I-tgt_industry
and,I-tgt_industry
airdromes,I-tgt_industry
date,O-msndate
1944-07-31,I-msndate
desig:,O-mds
b17,I-mds
dummy,O
,
nan,O-takeoff_base
target,O-tgt_location
munich,I-tgt_location
air,O-tgt_industry
fields,I-tgt_industry
and,I-tgt_industry
airdromes,I-tgt_industry
dt:,O-msndate
b17,O-mds
dummy,O
,
payload:,O-tons_of_he
30.0kg,I-tons_of_he
during,O-takeoff_base
target,O-tgt_location
munich,I-tgt_location
on,O-msndate
1944-07-31,I-msndate
dummy,O
,
unit,O-naf
15,I-naf
af,I-naf
bl:,O-tons_of_he
30.0,I-tons_of_he
dept:,O-takeoff_base
nan,I-takeoff_base
engine,O-tgt_industry
plants,I-tgt_industry
dt:,O-msndate
dummy,O
,
15,O-naf
af,I-naf
30.0kg,O-tons_of_he
dropped,I-tons_of_he
nan,O-takeoff_base
trgt,O-tgt_location
munich,I-tgt_location
engine,O-tgt_industry
plants,I-tgt_industry
dt:,O-msndate
desig:,O-mds
b17,I-mds
dummy,O
,
25.0kg,O-tons_of_he
dropped,I-tons_of_he
at,O-takeoff_base
nan,I-takeoff_base
tloc:,O-tgt_location
munich,I-tgt_location
type:,O-tgt_industry
air,I-tgt_industry
fields,I-tgt_industry
and,I-tgt_industry
airdromes,I-tgt_industry
dt:,O-msndate
desig:,O-mds
b17,I-mds
dummy,O
,
unit,O-naf
15,I-naf
af,I-naf
during,O-takeoff_base
to,O-tgt_location
munich,I-tgt_location
air,O-tgt_industry
fields,I-tgt_industry
and,I-tgt_industry
airdromes,I-tgt_industry
dt:,O-msndate
b17,O-mds
dummy,O
,
unit:,O-naf
15,I-naf
af,I-naf
at,O-takeoff_base
nan,I-takeoff_base
target,O-tgt_location
munich,I-tgt_location
air,O-tgt_industry
fields,I-tgt_industry
and,I-tgt_industry
airdromes,I-tgt_industry
dt:,O-msndate
dummy,O
,
unit,O-naf
15,I-naf
af,I-naf
bl:,O-tons_of_he
28.0,I-tons_of_he
engine,O-tgt_industry
plants,I-tgt_industry
desig:,O-mds
gb17,I-mds
dummy,O
,
28.0kg,O-tons_of_he
dropped,I-tons_of_he
during,O-takeoff_base
trgt,O-tgt_location
munich,I-tgt_location
dt:,O-msndate
dummy,O
,
15,O-naf
af,I-naf
bl:,O-tons_of_he
28.0,I-tons_of_he
during,O-takeoff_base
engine,O-tgt_industry
plants,I-tgt_industry
dt:,O-msndate
desig:,O-mds
b17,I-mds
dummy,O
,
unit,O-naf
15,I-naf
af,I-naf
bl:,O-tons_of_he
5.0,I-tons_of_he
at,O-takeoff_base
nan,I-takeoff_base
date,O-msndate
1944-07-31,I-msndate
dummy,O
,
to,O-tgt_location
munich,I-tgt_location
air,O-tgt_industry
fields,I-tgt_industry
and,I-tgt_industry
airdromes,I-tgt_industry
on,O-msndate
1944-07-31,I-msndate
desig:,O-mds
b17,I-mds
dummy,O
,
unit,O-naf
15,I-naf
af,I-naf
nan,O-takeoff_base
tloc:,O-tgt_location
munich,I-tgt_location
desig:,O-mds
b17,I-mds
dummy,O
,
unit:,O-naf
9,I-naf
af,I-naf
payload:,O-tons_of_he
nankg,I-tons_of_he
dept:,O-takeoff_base
nan,I-takeoff_base
type:,O-tgt_industry
cities,I-tgt_industry
towns,I-tgt_industry
and,I-tgt_industry
urban,I-tgt_industry
areas,I-tgt_industry
date,O-msndate
1944-07-31,I-msndate
dummy,O
,
9,O-naf
af,I-naf
payload:,O-tons_of_he
nankg,I-tons_of_he
at,O-takeoff_base
nan,I-takeoff_base
target,O-tgt_location
munich,I-tgt_location
date,O-msndate
1944-07-31,I-msndate
gb17,O-mds
dummy,O
,
unit,O-naf
9,I-naf
af,I-naf
dept:,O-takeoff_base
nan,I-takeoff_base
target,O-tgt_location
munich,I-tgt_location
type:,O-tgt_industry
cities,I-tgt_industry
towns,I-tgt_industry
and,I-tgt_industry
urban,I-tgt_industry
areas,I-tgt_industry
date,O-msndate
1944-07-31,I-msndate
b17,O-mds
dummy,O
,
unit:,O-naf
9,I-naf
af,I-naf
bl:,O-tons_of_he
nan,I-tons_of_he
cities,O-tgt_industry
towns,I-tgt_industry
and,I-tgt_industry
urban,I-tgt_industry
areas,I-tgt_industry
date,O-msndate
1944-07-31,I-msndate
b17,O-mds
dummy,O
,
unit,O-naf
9,I-naf
af,I-naf
nankg,O-tons_of_he
dropped,I-tons_of_he
tloc:,O-tgt_location
munich,I-tgt_location
type:,O-tgt_industry
cities,I-tgt_industry
towns,I-tgt_industry
and,I-tgt_industry
urban,I-tgt_industry
areas,I-tgt_industry
on,O-msndate
1944-07-31,I-msndate
desig:,O-mds
gb17,I-mds
dummy,O
,
bl:,O-tons_of_he
nan,I-tons_of_he
during,O-takeoff_base
trgt,O-tgt_location
munich,I-tgt_location
type:,O-tgt_industry
cities,I-tgt_industry
towns,I-tgt_industry
and,I-tgt_industry
urban,I-tgt_industry
areas,I-tgt_industry
dummy,O
,
nan,O-takeoff_base
tloc:,O-tgt_location
munich,I-tgt_location
cities,O-tgt_industry
towns,I-tgt_industry
and,I-tgt_industry
urban,I-tgt_industry
areas,I-tgt_industry
dt:,O-msndate
dummy,O
,
unit,O-naf
9,I-naf
af,I-naf
target,O-tgt_location
munich,I-tgt_location
on,O-msndate
1944-07-31,I-msndate
dummy,O
,
9,O-naf
af,I-naf
dept:,O-takeoff_base
nan,I-takeoff_base
dt:,O-msndate
b17,O-mds
dummy,O
,
unit:,O-naf
9,I-naf
af,I-naf
payload:,O-tons_of_he
nankg,I-tons_of_he
during,O-takeoff_base
to,O-tgt_location
munich,I-tgt_location
type:,O-tgt_industry
cities,I-tgt_industry
towns,I-tgt_industry
and,I-tgt_industry
urban,I-tgt_industry
areas,I-tgt_industry
date,O-msndate
1944-07-31,I-msndate
gb17,O-mds
dummy,O
,
unit:,O-naf
9,I-naf
af,I-naf
nan,O-takeoff_base
type:,O-tgt_industry
cities,I-tgt_industry
towns,I-tgt_industry
and,I-tgt_industry
urban,I-tgt_industry
areas,I-tgt_industry
date,O-msndate
1944-07-31,I-msndate
desig:,O-mds
b17,I-mds
dummy,O
,
unit:,O-naf
9,I-naf
af,I-naf
nan,O-takeoff_base
target,O-tgt_location
munich,I-tgt_location
on,O-msndate
1944-07-31,I-msndate
desig:,O-mds
b17,I-mds
dummy,O
,
bl:,O-tons_of_he
28.0,I-tons_of_he
target,O-tgt_location
munich,I-tgt_location
dt:,O-msndate
b17,O-mds
dummy,O
,
9,O-naf
af,I-naf
tloc:,O-tgt_location
munich,I-tgt_location
dt:,O-msndate
gb17,O-mds
dummy,O
,
payload:,O-tons_of_he
28.0kg,I-tons_of_he
nan,O-takeoff_base
target,O-tgt_location
munich,I-tgt_location
dummy,O
,
9,O-naf
af,I-naf
nan,O-takeoff_base
tloc:,O-tgt_location
munich,I-tgt_location
dt:,O-msndate
b17,O-mds
dummy,O
,
unit,O-naf
9,I-naf
af,I-naf
bl:,O-tons_of_he
28.0,I-tons_of_he
on,O-msndate
1944-07-31,I-msndate
desig:,O-mds
b17,I-mds
dummy,O
,
unit,O-naf
9,I-naf
af,I-naf
nankg,O-tons_of_he
dropped,I-tons_of_he
during,O-takeoff_base
dt:,O-msndate
dummy,O
,
unit,O-naf
9,I-naf
af,I-naf
to,O-tgt_location
munich,I-tgt_location
type:,O-tgt_industry
cities,I-tgt_industry
towns,I-tgt_industry
and,I-tgt_industry
urban,I-tgt_industry
areas,I-tgt_industry
dt:,O-msndate
gb17,O-mds
dummy,O
,
bl:,O-tons_of_he
nan,I-tons_of_he
during,O-takeoff_base
trgt,O-tgt_location
munich,I-tgt_location
date,O-msndate
1944-07-31,I-msndate
b17,O-mds
dummy,O
,
unit,O-naf
9,I-naf
af,I-naf
bl:,O-tons_of_he
nan,I-tons_of_he
dept:,O-takeoff_base
nan,I-takeoff_base
dt:,O-msndate
dummy,O
,
unit,O-naf
9,I-naf
af,I-naf
nankg,O-tons_of_he
dropped,I-tons_of_he
at,O-takeoff_base
nan,I-takeoff_base
type:,O-tgt_industry
cities,I-tgt_industry
towns,I-tgt_industry
and,I-tgt_industry
urban,I-tgt_industry
areas,I-tgt_industry
on,O-msndate
1944-07-31,I-msndate
b17,O-mds
dummy,O
,
bl:,O-tons_of_he
28.0,I-tons_of_he
nan,O-takeoff_base
type:,O-tgt_industry
cities,I-tgt_industry
towns,I-tgt_industry
and,I-tgt_industry
urban,I-tgt_industry
areas,I-tgt_industry
on,O-msndate
1944-07-31,I-msndate
desig:,O-mds
b17,I-mds
dummy,O
,
25.0kg,O-tons_of_he
dropped,I-tons_of_he
nan,O-takeoff_base
target,O-tgt_location
munich,I-tgt_location
cities,O-tgt_industry
towns,I-tgt_industry
and,I-tgt_industry
urban,I-tgt_industry
areas,I-tgt_industry
on,O-msndate
1944-07-31,I-msndate
dummy,O
,
28.0kg,O-tons_of_he
dropped,I-tons_of_he
at,O-takeoff_base
nan,I-takeoff_base
trgt,O-tgt_location
munich,I-tgt_location
date,O-msndate
1944-07-31,I-msndate
dummy,O
,
unit,O-naf
9,I-naf
af,I-naf
trgt,O-tgt_location
munich,I-tgt_location
type:,O-tgt_industry
cities,I-tgt_industry
towns,I-tgt_industry
and,I-tgt_industry
urban,I-tgt_industry
areas,I-tgt_industry
dt:,O-msndate
dummy,O
,
bl:,O-tons_of_he
28.0,I-tons_of_he
trgt,O-tgt_location
munich,I-tgt_location
b17,O-mds
dummy,O
,
unit:,O-naf
9,I-naf
af,I-naf
bl:,O-tons_of_he
25.0,I-tons_of_he
during,O-takeoff_base
trgt,O-tgt_location
munich,I-tgt_location
on,O-msndate
1944-07-31,I-msndate
desig:,O-mds
b17,I-mds
dummy,O
,
unit:,O-naf
9,I-naf
af,I-naf
30.0kg,O-tons_of_he
dropped,I-tons_of_he
cities,O-tgt_industry
towns,I-tgt_industry
and,I-tgt_industry
urban,I-tgt_industry
areas,I-tgt_industry
dt:,O-msndate
desig:,O-mds
b17,I-mds
dummy,O
,
unit,O-naf
9,I-naf
af,I-naf
dept:,O-takeoff_base
nan,I-takeoff_base
to,O-tgt_location
munich,I-tgt_location
cities,O-tgt_industry
towns,I-tgt_industry
and,I-tgt_industry
urban,I-tgt_industry
areas,I-tgt_industry
date,O-msndate
1944-07-31,I-msndate
gb17,O-mds
dummy,O
,
unit,O-naf
9,I-naf
af,I-naf
bl:,O-tons_of_he
30.0,I-tons_of_he
nan,O-takeoff_base
cities,O-tgt_industry
towns,I-tgt_industry
and,I-tgt_industry
urban,I-tgt_industry
areas,I-tgt_industry
on,O-msndate
1944-07-31,I-msndate
desig:,O-mds
b17,I-mds
dummy,O
,
9,O-naf
af,I-naf
bl:,O-tons_of_he
nan,I-tons_of_he
at,O-takeoff_base
nan,I-takeoff_base
desig:,O-mds
b17,I-mds
dummy,O
,
unit,O-naf
9,I-naf
af,I-naf
bl:,O-tons_of_he
nan,I-tons_of_he
to,O-tgt_location
munich,I-tgt_location
type:,O-tgt_industry
cities,I-tgt_industry
towns,I-tgt_industry
and,I-tgt_industry
urban,I-tgt_industry
areas,I-tgt_industry
dt:,O-msndate
desig:,O-mds
gb17,I-mds
dummy,O
,
payload:,O-tons_of_he
nankg,I-tons_of_he
type:,O-tgt_industry
cities,I-tgt_industry
towns,I-tgt_industry
and,I-tgt_industry
urban,I-tgt_industry
areas,I-tgt_industry
dt:,O-msndate
b17,O-mds
dummy,O
,
nankg,O-tons_of_he
dropped,I-tons_of_he
at,O-takeoff_base
nan,I-takeoff_base
tloc:,O-tgt_location
munich,I-tgt_location
date,O-msndate
1944-07-31,I-msndate
dummy,O
,
9,O-naf
af,I-naf
nankg,O-tons_of_he
dropped,I-tons_of_he
nan,O-takeoff_base
target,O-tgt_location
munich,I-tgt_location
on,O-msndate
1944-07-31,I-msndate
dummy,O
,
unit:,O-naf
9,I-naf
af,I-naf
29.0kg,O-tons_of_he
dropped,I-tons_of_he
dept:,O-takeoff_base
nan,I-takeoff_base
trgt,O-tgt_location
munich,I-tgt_location
date,O-msndate
1944-07-31,I-msndate
desig:,O-mds
b17,I-mds
dummy,O
,
unit:,O-naf
9,I-naf
af,I-naf
cities,O-tgt_industry
towns,I-tgt_industry
and,I-tgt_industry
urban,I-tgt_industry
areas,I-tgt_industry
on,O-msndate
1944-07-31,I-msndate
gb17,O-mds
dummy,O
,
bl:,O-tons_of_he
nan,I-tons_of_he
nan,O-takeoff_base
tloc:,O-tgt_location
munich,I-tgt_location
type:,O-tgt_industry
cities,I-tgt_industry
towns,I-tgt_industry
and,I-tgt_industry
urban,I-tgt_industry
areas,I-tgt_industry
dt:,O-msndate
desig:,O-mds
gb17,I-mds
dummy,O
,
bl:,O-tons_of_he
29.0,I-tons_of_he
tloc:,O-tgt_location
munich,I-tgt_location
cities,O-tgt_industry
towns,I-tgt_industry
and,I-tgt_industry
urban,I-tgt_industry
areas,I-tgt_industry
on,O-msndate
1944-07-31,I-msndate
gb17,O-mds
dummy,O
,
payload:,O-tons_of_he
nankg,I-tons_of_he
cities,O-tgt_industry
towns,I-tgt_industry
and,I-tgt_industry
urban,I-tgt_industry
areas,I-tgt_industry
dt:,O-msndate
b17,O-mds
dummy,O
,
at,O-takeoff_base
nan,I-takeoff_base
tloc:,O-tgt_location
munich,I-tgt_location
type:,O-tgt_industry
cities,I-tgt_industry
towns,I-tgt_industry
and,I-tgt_industry
urban,I-tgt_industry
areas,I-tgt_industry
dt:,O-msndate
b17,O-mds
dummy,O
,
raf,O-naf
payload:,O-tons_of_he
1.0kg,I-tons_of_he
during,O-takeoff_base
cities,O-tgt_industry
towns,I-tgt_industry
and,I-tgt_industry
urban,I-tgt_industry
areas,I-tgt_industry
desig:,O-mds
lgt,I-mds
dummy,O
,
unit:,O-naf
8,I-naf
af,I-naf
3.0kg,O-tons_of_he
dropped,I-tons_of_he
to,O-tgt_location
city,I-tgt_location
tot,I-tgt_location
under,I-tgt_location
